subjectID,system_time_stamp,point_description
fake,1496858520679509,Experiment Start
fake,1496858523388131,Start_Trial 1
fake,1496858528921226,End_Trial 1
fake,1496858529600697,Start_Trial 2
fake,1496858534819061,End_Trial 2
fake,1496858535239090,Start_Trial 3
fake,1496858540428416,End_Trial 3
