subjectID,calib_point_X,calib_point_Y,L_sample_valid,L_sample_X,L_sample_Y,R_sample_valid,R_sample_X,R_sample_Y
whatever,0.5,0.5,1,0.50900936126709,0.545808613300323,1,0.493425607681274,0.520401000976562
whatever,0.5,0.5,1,0.515870034694672,0.545435845851898,1,0.484402388334274,0.530779182910919
whatever,0.5,0.5,1,0.510804295539856,0.537400722503662,1,0.484947621822357,0.530879974365234
whatever,0.5,0.5,1,0.510014176368713,0.546290576457977,1,0.483578890562057,0.535160303115845
whatever,0.5,0.5,1,0.506272077560425,0.552005648612976,1,0.484497338533401,0.537333369255066
whatever,0.5,0.5,1,0.526082992553711,0.544752478599548,1,0.486434310674667,0.535844743251801
whatever,0.5,0.5,1,0.506689190864563,0.542834758758545,1,0.485375046730042,0.521847128868103
whatever,0.5,0.5,1,0.511165082454681,0.547347486019135,1,0.490779757499695,0.530232846736908
whatever,0.5,0.5,1,0.503394067287445,0.557841360569,1,0.48974397778511,0.524089694023132
whatever,0.5,0.5,1,0.515868186950684,0.555045187473297,1,0.491212964057922,0.544945240020752
whatever,0.5,0.5,1,0.503965795040131,0.551026225090027,1,0.485448986291885,0.524917364120483
whatever,0.5,0.5,1,0.516614615917206,0.545487701892853,1,0.487958014011383,0.532499134540558
whatever,0.5,0.5,1,0.509534060955048,0.538893938064575,1,0.490477323532104,0.525457918643951
whatever,0.5,0.5,1,0.508907377719879,0.560134291648865,1,0.490398913621902,0.533295094966888
whatever,0.5,0.5,1,0.508075535297394,0.533629834651947,1,0.486643433570862,0.517655670642853
whatever,0.5,0.5,1,0.514712154865265,0.542539834976196,1,0.478599220514297,0.531855583190918
whatever,0.899999976158142,0.899999976158142,1,0.893996953964233,0.903037428855896,1,0.89887809753418,0.891954302787781
whatever,0.899999976158142,0.899999976158142,1,0.898294925689697,0.903339326381683,1,0.89990496635437,0.883291959762573
whatever,0.899999976158142,0.899999976158142,1,0.88654887676239,0.900904655456543,1,0.89383864402771,0.894348919391632
whatever,0.899999976158142,0.899999976158142,1,0.906644403934479,0.884499430656433,1,0.901918709278107,0.882105708122253
whatever,0.899999976158142,0.899999976158142,1,0.901358366012573,0.899810314178467,1,0.904190480709076,0.891186356544495
whatever,0.899999976158142,0.899999976158142,1,0.899348318576813,0.89961040019989,1,0.905894756317139,0.880077004432678
whatever,0.899999976158142,0.899999976158142,1,0.904661476612091,0.901501715183258,1,0.90866494178772,0.898151636123657
whatever,0.899999976158142,0.899999976158142,1,0.905736088752747,0.890538215637207,1,0.914146661758423,0.884872496128082
whatever,0.899999976158142,0.899999976158142,1,0.90671169757843,0.894239842891693,1,0.906373560428619,0.892856955528259
whatever,0.899999976158142,0.899999976158142,1,0.90180778503418,0.900519013404846,1,0.907465279102325,0.894824922084808
whatever,0.899999976158142,0.899999976158142,1,0.908312559127808,0.898081719875336,1,0.905797064304352,0.894933104515076
whatever,0.899999976158142,0.899999976158142,1,0.899902999401093,0.897247791290283,1,0.90827751159668,0.883617639541626
whatever,0.899999976158142,0.899999976158142,1,0.904075026512146,0.90165787935257,1,0.902893781661987,0.888908505439758
whatever,0.899999976158142,0.899999976158142,1,0.903045356273651,0.895823359489441,1,0.907270431518555,0.892321527004242
whatever,0.899999976158142,0.899999976158142,1,0.906421899795532,0.895888984203339,1,0.900352001190186,0.897697806358337
whatever,0.899999976158142,0.899999976158142,1,0.90191113948822,0.900870025157928,1,0.898355484008789,0.887675702571869
whatever,0.899999976158142,0.100000001490116,1,0.879927217960358,0.123326353728771,1,0.909627556800842,0.117462545633316
whatever,0.899999976158142,0.100000001490116,1,0.891583383083344,0.131015986204147,1,0.905475556850433,0.119034223258495
